concept,source language text,target language text,variations,label
all,All the family he's got.,அவர் கிடைத்தது என்பது அனைத்து குடும்ப.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"All right, really.","உரிமை, உண்மையில் அனைத்து.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,We can go wherever you all want.,நீங்கள் அனைத்து எங்கு வேண்டுமானாலும் செல்ல முடியும்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,That's when all the scum come.,அனைத்து அழுக்காகவும் வரும் போது தான்.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,So you can handle all this on your own?,எனவே நீங்கள் உங்கள் சொந்த அனைத்து இந்த கையாள முடியும்?,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Yeah, make it all sparkle.","ஆமாம், அது அனைத்து பிரகாசம் செய்ய.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,All Bubbleship systems are green.,அனைத்து Bubbleship அமைப்புகள் இருக்கிறது பச்சை.,"['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Well, the hydro rigs are taking all the water.","சரி,நீர்பீப்பாய்கள் அனைத்து நீர் எடுத்து","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Electrical guidance and nav systems, all good.","மின்வழிகாட்டல் மற்றும் NAV அமைப்புகள், அனைத்து நல்ல / நான்","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"Right along there, that's the border, the second Ridge, and it goes all the way around.","எல்லை என்று அங்கு சேர்ந்து, , இரண்டாவது ரிட்ஜ், மற்றும் அதை சுற்றி அனைத்து வழி செல்கிறது.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
all,"What you need is something written by him, that says all of his estate goes to Ellen, despite any other claims.","நீங்கள் என்ன அவரை எழுதப்பட்ட விஷயம், அவரது எஸ்டேட் அனைத்து எல்லன் செல்லும் என்று, வேறு எந்த கூற்றுக்கள் இருந்தாலும்.","['அனைத்து/அனைவர்', 'எல்லா/எல்லாம்']",அனைத்து/அனைவர்
